"lat","lon","Sand","Silt","Clay","Slope","Elevation","MAT","MAP","pH","TOC","TN","Acrisols","Alisols","Andosols","Arenosols","Cambisols","Ferralsols","Fluvisols","Gleysols","Lixisols","Luvisols","Nitisols","Plinthosols","Podzols","Regosols","Umbrisols"
"0.018230181080241204","0.014685727383411841","0.04392270230366602","0.020537769169387356","-0.0016470539789715485","0.003308773582838163","0.003036701237506284","0.1468954671691249","0.002661367489069336","0.11845655701939688","0.016025121916746144","0.2579062420693621","-0.0001102812491264297","0.0003081947818711702","0.0","1.5437828411087503e-07","-0.0026221792405648073","0.0005038114935941464","0.008843026583175572","-0.00010867767710682578","0.0","0.0","0.0","0.00011115535795004905","0.0","0.0","0.0001006851400579369"
"0.012905734228764516","0.024613627296724425","0.11686805538895936","0.06071144697799569","0.018127172410421537","0.028591050066195445","-0.01857803348235382","0.10938421078620654","0.006999662819911449","0.05432411729936614","0.02157525794843644","0.29119461821100756","-9.916364926931912e-05","0.00011622674677342811","0.0","-1.8183460622116694e-05","0.0015409436009136191","0.001478340372545785","0.0","-0.00017344876712966083","0.0","0.0","0.0","-1.1776842988517333e-05","0.0","0.0","-0.003025232381318164"
"0.014900859202900622","0.021960500591943214","0.09565367345574118","0.07025825936346938","0.010233305964897561","-0.008326165891573275","0.0054271169934117505","-0.00203610837987062","0.0033599018650238826","0.08541022205857281","0.008551086342364383","0.5600342136658659","0.0007998824082103433","-0.0009348054204625052","0.0","0.0","0.004746452065238776","0.0004305974680810389","0.014102960464036076","0.0","0.0","0.0","0.0","0.00017637894422405746","0.00019776760210658552","0.0","0.0"
"0.009199628423891921","0.017054997828510707","0.08971539109180719","0.05961247044700276","0.0070725593361170595","-2.7482426013986094e-05","0.006504729671445224","0.010952306212170637","0.009390916180332508","0.3293548014046551","0.006153269080080986","0.2720952003231628","0.0004834830578562469","-0.0011854801771916889","0.0","1.094306263597078e-05","0.0031907711505404215","-5.20844289107573e-05","0.0007765829742347704","0.0001664768065672053","0.0","0.0","0.0","-8.433347937697733e-05","0.0","0.0","0.0"
"0.027202847743428817","0.006398617573462632","0.11986730361194486","0.10599311679155354","0.018467919838845274","0.0006599421795015251","-0.0013453762198999103","0.007531221730245248","0.01604716164264301","0.18415216043157556","0.017550378767950577","0.4339889146982657","0.0018673494769393137","-0.00011342889192372067","0.0","-4.001212873180708e-05","0.0009978494351856836","0.0008439596477180168","0.0","0.00037450798230609464","0.0","0.0","0.0","0.00013812809490076997","0.0","0.0","-0.000556692946417924"
"0.006813393580606741","0.020236604021375407","0.027277450969261374","0.02639973945486366","0.00773426688694899","-0.016969263506238806","-0.027223007321363114","-0.002728912068275959","-0.0028748534416391655","0.06644307563033672","0.0009639492076308052","0.2926759969811529","0.00017039420404813173","2.544226128609976e-05","0.0","4.912353342699701e-05","-0.0007556900630473225","0.00013888585303790114","0.001001791791579528","7.283806761505529e-05","0.0","0.0","0.0","0.00011539462548216805","0.0","0.0","-0.006325981570136194"
"-0.0021431856715904466","0.007281215305365351","0.04630570019934666","0.04060577797823523","0.005397673593949143","0.0023979003604954956","-0.00029701087573438627","0.013811897102599547","-0.0005206271566960398","0.07052974274911117","0.015024643812192125","0.526066995442957","0.0009093481508865816","0.00036892389406921743","0.0","-1.3438959948832337e-05","0.0017454397923184096","0.00022666498373054845","0.001052378940633534","6.061333411298367e-06","0.0","0.0","0.0","9.509160994438289e-05","0.0","0.0","-8.590342305483019e-07"
"0.0030762159313467772","0.003947512652629325","0.04989428300573261","0.01854933727413195","0.009230982923114132","-0.0060155066503051035","-0.005125564703875168","0.006560761246965324","0.0029887408871862335","0.0443605476223945","0.03860531061119713","0.36357205028458284","0.00014884759556745933","0.0005775736411562677","0.0","2.389303685931358e-05","-0.0024132067899761468","-0.00043538901038866486","0.0","-0.00026856058529224717","0.0","0.0","0.0","-4.676732518491082e-05","0.0","0.0","0.0"
"0.006079963746348778","0.00194738503537105","0.029183497206553815","0.041880131039472045","0.010499748824084058","-0.008993764416000275","-0.010096426359916243","0.01184952819633543","0.0038084270376580577","0.05599548578213081","-0.015995668858739473","0.2972958686852654","-0.00035450908787849065","-0.00021118704687372037","0.0","-1.4603830633096634e-05","-0.01144852385588242","0.0004027910894559404","0.007215703649167147","1.0996809521153967e-05","0.0","0.0","0.0","-0.0002454217121351835","0.0","0.0","0.0"
"-0.002259640600293408","0.00863095273236563","0.04681165119194904","0.013044899707361465","0.0009944530877728842","0.004457704207133515","-0.022199900300974754","-0.0026753497562568996","-6.797047350488675e-05","0.054654631432592686","0.12507781880368338","0.20274295592884423","-0.0004763319549906886","-0.00012189129893120007","0.0","0.0","0.0022458053056284826","0.0004646673101678665","0.00303798458767623","-2.3758898415017957e-05","0.0","0.0","0.0","4.623110686380975e-05","0.00015549640931312818","0.0","1.8263661666979383e-05"
"0.007989971135081923","0.04237130096640187","0.046650399544206675","0.029094974654291377","0.012120134124194042","0.03522989785148403","0.06333312725859692","0.03892031451752536","0.0010871063531930783","0.058580296637052214","0.0506553447005016","0.49596041564261584","0.00020428915505264395","7.267309635049697e-06","0.0","0.0","-0.0017713091959972707","-5.826992308355372e-06","0.0","-6.64421096279455e-06","0.0","0.0","0.0","0.00012773437147748184","0.0","0.0","5.6167250086204085e-05"
"0.009815513068812454","0.024057624036315943","0.08853301702544517","0.007704596535849281","0.0006958501018325902","-0.04827815315245693","-0.04497176895982962","-0.00790617201080996","0.007543906188911854","0.19631298674962197","-0.012370212697147475","0.3800230706649048","-0.0003059032900547172","0.00023761707907042628","0.0","-3.095221863619324e-07","0.0015258447985980843","0.0004151645114611737","0.0","-0.00019087794425540853","0.0","0.0","0.0","4.9265297935124905e-05","0.0","0.0","-0.0003715017192677592"
"0.01097306222950648","0.011017542263701547","0.10060990992363703","0.01092193233404367","0.0018076966736184817","0.0050498643626058215","-0.006275775345801844","0.022535978986652626","0.009324114403322965","0.06992576620157559","0.013733444208429728","0.40307158886276645","0.000567962178778686","0.0004357234702077051","0.0","-2.0289335217194004e-06","-0.002936160416774583","0.00017509693685905658","0.0","0.0005292103991109705","0.0","0.0","0.0","0.0005345597526967644","-2.283848737370346e-06","0.0","0.0"
"0.003588501264467194","0.011656908810078236","0.062375064077251414","0.0012604007627389142","-0.0007631682358521768","-0.012862841279187043","-0.027328860797868382","0.006496153817276107","-0.0003126330322728641","0.02798448735005777","-0.00377136974466405","0.19117242955853228","0.0003328013307184648","0.0007144011008147433","0.0","4.807717449562543e-05","-0.0026123449207338012","-5.175623466859662e-05","0.0030583836153552212","1.2582245958977131e-05","0.0","0.0","0.0","0.00015968849248124695","0.0","0.0","-0.0010524816991745603"
